node1	node2	provenance
MNAT1	ESR1	complexes
MNAT1	ERCC5	complexes
E2F1	HDAC1	complexes
E2F1	RBL1	complexes
E2F1	CCNA1	complexes
E2F1	CDK2	complexes
E2F1	E2F2	complexes
E2F1	TFDP2	complexes
E2F1	E2F5	complexes
MCM2	MCM4	complexes
MCM2	MCM6	complexes
MCM2	MCM7	complexes
MCM2	RBL2	complexes
BRCA2	HDAC1	complexes
BRCA2	BARD1	complexes
BRCA2	RAD51	complexes
CDT1	CUL4A	complexes
CDT1	RBX1	complexes
CDT1	GMNN	complexes
CDT1	CKS1B	complexes
CDT1	SKP2	complexes
CDT1	CCNE1	complexes
CDT1	CCNE2	complexes
CDT1	CDK2	complexes
CDT1	CDKN1B	complexes
CDT1	RBL1	complexes
CDT1	RBL2	complexes
ORC1	ORC2	complexes
ORC1	ORC3	complexes
ORC1	ORC4	complexes
ORC1	ORC5	complexes
ORC1	ORC6	complexes
ORC1	CDC6	complexes
ORC1	GMNN	complexes
EXO1	MLH1	complexes
EXO1	PMS2	complexes
EXO1	PCNA	complexes
POLE4	POLE	complexes
POLE4	POLE2	complexes
POLE4	POLE3	complexes
POLE4	PCNA	complexes
POLE4	POLA1	complexes
POLE4	POLA2	complexes
POLE4	POLD1	complexes
POLE4	POLD2	complexes
POLE4	POLD3	complexes
POLE4	POLD4	complexes
POLE4	PRIM2	complexes
POLE4	LIG1	complexes
POLE4	CHRAC1	complexes
NBN	MRE11	complexes
NBN	RAD50	complexes
NBN	ATM	complexes
NBN	BLM	complexes
NBN	MLH1	complexes
NBN	MSH2	complexes
NBN	MSH6	complexes
NBN	LIG4	complexes
NBN	XRCC5	complexes
NBN	XRCC6	complexes
NBN	MDC1	complexes
NBN	BARD1	complexes
NBN	RBBP8	complexes
NBN	PAXIP1	complexes
NBN	TP53BP1	complexes
NBN	RNF8	complexes
RMI2	RMI1	complexes
MCM7	MCM4	complexes
MCM7	MCM6	complexes
MLH1	PMS2	complexes
MLH1	BLM	complexes
MLH1	RMI1	complexes
MLH1	RPA2	complexes
MLH1	RPA3	complexes
MLH1	PCNA	complexes
MLH1	MSH2	complexes
MLH1	MSH6	complexes
MLH1	ATM	complexes
MLH1	MRE11	complexes
MLH1	RAD50	complexes
MLH1	BARD1	complexes
POLD4	PCNA	complexes
POLD4	POLD1	complexes
POLD4	POLD2	complexes
POLD4	POLD3	complexes
POLD4	POLA1	complexes
POLD4	POLA2	complexes
POLD4	PRIM2	complexes
POLD4	POLE	complexes
POLD4	POLE2	complexes
POLD4	POLE3	complexes
POLD4	LIG1	complexes
CHRAC1	POLE3	complexes
CHRAC1	POLA1	complexes
CHRAC1	POLE	complexes
RPA4	CDK7	complexes
RPA4	RPA2	complexes
RPA4	RPA3	complexes
CBX3	BMI1	complexes
CBX3	CUL4A	complexes
CBX3	RING1	complexes
CBX3	RNF2	complexes
CBX3	EHMT2	complexes
CBX3	EHMT1	complexes
CBX3	MDC1	complexes
DDB2	COPS5	complexes
DDB2	CUL4A	complexes
DDB2	RBX1	complexes
DDB2	CUL4B	complexes
CDC6	ORC2	complexes
CDC6	GMNN	complexes
RNF2	BMI1	complexes
RNF2	PHC1	complexes
RNF2	PHC3	complexes
RNF2	RING1	complexes
RNF2	CUL4A	complexes
RNF2	SKP1	complexes
RNF2	E2F6	complexes
RNF2	EHMT1	complexes
RNF2	EHMT2	complexes
RNF2	L3MBTL2	complexes
RNF2	MAX	complexes
RNF2	MGA	complexes
RNF2	PCGF6	complexes
RNF2	YAF2	complexes
XRCC1	PARP1	complexes
XRCC1	LIG3	complexes
XRCC1	LIG4	complexes
XRCC1	PNKP	complexes
XRCC1	POLB	complexes
XRCC1	NEIL1	complexes
XRCC1	APLF	complexes
XRCC1	HLTF	complexes
XRCC1	APTX	complexes
BARD1	RBBP8	complexes
BARD1	MRE11	complexes
BARD1	RAD50	complexes
BARD1	MSH6	complexes
BARD1	TP53	complexes
BARD1	XRCC6	complexes
BARD1	RAD51	complexes
ERCC4	ERCC1	complexes
ERCC4	MSH2	complexes
ERCC4	XPA	complexes
ERCC4	RAD52	complexes
PHC3	BMI1	complexes
PHC3	PHC1	complexes
PHC3	RING1	complexes
GMNN	CKS1B	complexes
GMNN	SKP2	complexes
GMNN	CCNE1	complexes
GMNN	CCNE2	complexes
GMNN	CDK2	complexes
GMNN	CDKN1B	complexes
GMNN	RBL1	complexes
GMNN	RBL2	complexes
APEX1	RAD9A	complexes
EP300	TP53	complexes
EP300	PCNA	complexes
EP300	E2F5	complexes
EP300	HDAC1	complexes
EP300	RBL2	complexes
EP300	SMAD3	complexes
EP300	CDK7	complexes
EP300	ESR1	complexes
RING1	BMI1	complexes
RING1	PHC1	complexes
RING1	CUL4A	complexes
RING1	SKP1	complexes
RING1	E2F6	complexes
RING1	EHMT1	complexes
RING1	EHMT2	complexes
RING1	L3MBTL2	complexes
RING1	MAX	complexes
RING1	MGA	complexes
RING1	PCGF6	complexes
RING1	YAF2	complexes
PARP1	CDK2	complexes
PARP1	LIG1	complexes
PARP1	POLA1	complexes
PARP1	POLD1	complexes
PARP1	POLE	complexes
PARP1	RPA2	complexes
PARP1	RPA3	complexes
PARP1	CCNB1	complexes
PARP1	MRE11	complexes
PARP1	RAD50	complexes
PARP1	XRCC5	complexes
PARP1	XRCC6	complexes
PARP1	H2AX	complexes
PARP1	PRKDC	complexes
PARP1	LIG3	complexes
SMAD3	E2F5	complexes
SMAD3	RBL1	complexes
SMAD3	SMAD4	complexes
SMAD3	BTRC	complexes
SMAD3	RBX1	complexes
SMAD3	SKP1	complexes
SMAD3	FOXO1	complexes
SMAD3	HDAC1	complexes
POLE	POLE2	complexes
POLE	POLE3	complexes
POLE	CDK2	complexes
POLE	LIG1	complexes
POLE	POLA1	complexes
POLE	POLD1	complexes
POLE	RPA2	complexes
POLE	RPA3	complexes
POLE	CCNB1	complexes
POLE	PCNA	complexes
POLE	POLA2	complexes
POLE	POLD2	complexes
POLE	POLD3	complexes
POLE	PRIM2	complexes
CCNE2	CDK2	complexes
CCNE2	CCND3	complexes
CCNE2	CCNE1	complexes
CCNE2	CDKN1B	complexes
CCNE2	CKS1B	complexes
CCNE2	RBL1	complexes
CCNE2	RBL2	complexes
CCNE2	SKP2	complexes
POLB	LIG3	complexes
POLB	PNKP	complexes
POLB	NEIL1	complexes
POLB	RAD9A	complexes
POLB	APLF	complexes
POLB	HLTF	complexes
POLB	APTX	complexes
XRCC5	PRKDC	complexes
XRCC5	XRCC6	complexes
XRCC5	PCNA	complexes
XRCC5	LIG4	complexes
XRCC5	MRE11	complexes
XRCC5	RAD50	complexes
XRCC5	MDC1	complexes
XRCC5	RPA2	complexes
XRCC5	TP53BP1	complexes
XRCC5	ORC2	complexes
XRCC5	ORC3	complexes
XRCC5	ORC4	complexes
XRCC5	ORC6	complexes
XRCC5	APLF	complexes
XRCC5	HLTF	complexes
XRCC5	LIG3	complexes
MGA	E2F6	complexes
MGA	EHMT1	complexes
MGA	EHMT2	complexes
MGA	L3MBTL2	complexes
MGA	MAX	complexes
MGA	PCGF6	complexes
MGA	YAF2	complexes
CDK5	CCND1	complexes
CDK5	CCND3	complexes
CDK5	PCNA	complexes
CDK5	CDK5R1	complexes
APLF	HLTF	complexes
APLF	MSH3	complexes
APLF	LIG3	complexes
CCNB2	CCNB1	complexes
CCNB2	CCND1	complexes
CCNB2	PCNA	complexes
CCNB2	PKMYT1	complexes
RBBP8	MRE11	complexes
RBBP8	RAD50	complexes
UBE2W	CDK6	complexes
PAXIP1	BLM	complexes
PAXIP1	MRE11	complexes
PAXIP1	RAD50	complexes
PAXIP1	TP53BP1	complexes
NEIL1	LIG3	complexes
CDKN1B	CCNE1	complexes
CDKN1B	CDK2	complexes
CDKN1B	CKS1B	complexes
CDKN1B	RBX1	complexes
CDKN1B	SKP1	complexes
CDKN1B	SKP2	complexes
CDKN1B	CCND3	complexes
CDKN1B	CCNB1	complexes
CDKN1B	RBL1	complexes
CDKN1B	RBL2	complexes
MCM4	MCM6	complexes
MCM4	RBL2	complexes
ORC4	ORC2	complexes
ORC4	ORC3	complexes
ORC4	ORC5	complexes
ORC4	ORC6	complexes
ORC4	XRCC6	complexes
AR	AKT1	complexes
RBL2	E2F5	complexes
RBL2	HDAC1	complexes
RBL2	MCM6	complexes
RBL2	RBL1	complexes
RBL2	CCNE1	complexes
RBL2	CDK2	complexes
RBL2	CKS1B	complexes
RBL2	SKP2	complexes
ORC3	ORC2	complexes
ORC3	ORC5	complexes
ORC3	ORC6	complexes
ORC3	XRCC6	complexes
BTRC	SKP1	complexes
BTRC	NEDD8	complexes
BTRC	RBX1	complexes
BTRC	CUL4A	complexes
XRCC6	PRKDC	complexes
XRCC6	PCNA	complexes
XRCC6	LIG4	complexes
XRCC6	MRE11	complexes
XRCC6	RAD50	complexes
XRCC6	H2AX	complexes
XRCC6	MDC1	complexes
XRCC6	RPA2	complexes
XRCC6	TP53BP1	complexes
XRCC6	ORC2	complexes
XRCC6	ORC6	complexes
XRCC6	TP53	complexes
L3MBTL2	E2F6	complexes
L3MBTL2	EHMT1	complexes
L3MBTL2	EHMT2	complexes
L3MBTL2	MAX	complexes
L3MBTL2	PCGF6	complexes
L3MBTL2	YAF2	complexes
PMS2	MSH2	complexes
PMS2	PCNA	complexes
PMS2	MSH6	complexes
PNKP	LIG4	complexes
PNKP	LIG3	complexes
PNKP	APTX	complexes
ERCC5	CCNH	complexes
ERCC5	CDK7	complexes
CCNB1	CCND1	complexes
CCNB1	PCNA	complexes
CCNB1	POLA1	complexes
CCNB1	POLD1	complexes
CCNB1	RPA2	complexes
CCNB1	RPA3	complexes
CCNB1	PKMYT1	complexes
CCNB1	CKS1B	complexes
CCNB1	SKP2	complexes
MAX	E2F6	complexes
MAX	EHMT1	complexes
MAX	EHMT2	complexes
MAX	PCGF6	complexes
MAX	YAF2	complexes
MAX	MYC	complexes
PRIM2	POLA1	complexes
PRIM2	POLA2	complexes
PRIM2	PCNA	complexes
PRIM2	POLD1	complexes
PRIM2	POLD2	complexes
PRIM2	POLD3	complexes
PRIM2	POLE2	complexes
PRIM2	POLE3	complexes
PRIM2	LIG1	complexes
POLD2	PCNA	complexes
POLD2	POLD1	complexes
POLD2	POLD3	complexes
POLD2	POLA1	complexes
POLD2	POLA2	complexes
POLD2	POLE2	complexes
POLD2	POLE3	complexes
POLD2	LIG1	complexes
USP1	WDR48	complexes
USP1	AKT1	complexes
USP1	RAD51AP1	complexes
KAT5	MYC	complexes
POLA1	POLA2	complexes
POLA1	CDK2	complexes
POLA1	LIG1	complexes
POLA1	POLD1	complexes
POLA1	RPA2	complexes
POLA1	RPA3	complexes
POLA1	PCNA	complexes
POLA1	POLD3	complexes
POLA1	POLE2	complexes
POLA1	POLE3	complexes
RAD51	BLM	complexes
RAD51	MSH2	complexes
RAD51	MSH6	complexes
RAD51	TP53	complexes
RAD51AP1	WDR48	complexes
CDK7	CCNH	complexes
CDK7	ESR1	complexes
CDK7	RPA2	complexes
CDK7	RPA3	complexes
MSH6	MSH2	complexes
MSH6	PCNA	complexes
MSH6	ATM	complexes
MSH6	BLM	complexes
MSH6	MRE11	complexes
MSH6	RAD50	complexes
MSH6	TP53	complexes
AKT1	WDR48	complexes
AKT1	FOXO1	complexes
TP53	COPS5	complexes
TP53	BLM	complexes
TP53	MSH2	complexes
TP53	ESR1	complexes
TP53	RBX1	complexes
POLE3	POLE2	complexes
POLE3	PCNA	complexes
POLE3	POLA2	complexes
POLE3	POLD1	complexes
POLE3	POLD3	complexes
POLE3	LIG1	complexes
TP53BP1	H2AX	complexes
TP53BP1	MDC1	complexes
TP53BP1	BLM	complexes
TP53BP1	MRE11	complexes
TP53BP1	RAD50	complexes
TP53BP1	RPA2	complexes
CCND1	CDK4	complexes
CCND1	CDK6	complexes
CCND1	PCNA	complexes
CCND1	CDK2	complexes
CCND1	CCND3	complexes
ESR1	CCNH	complexes
ESR1	FOXO1	complexes
ERCC1	MSH2	complexes
ERCC1	XPA	complexes
ERCC1	RAD52	complexes
ORC5	ORC2	complexes
ORC5	ORC6	complexes
TFDP2	E2F2	complexes
TFDP2	E2F5	complexes
CCNE1	CDK2	complexes
CCNE1	CKS1B	complexes
CCNE1	RBX1	complexes
CCNE1	SKP1	complexes
CCNE1	SKP2	complexes
CCNE1	RBL1	complexes
CCNE1	CCND3	complexes
E2F6	EHMT1	complexes
E2F6	EHMT2	complexes
E2F6	PCGF6	complexes
E2F6	YAF2	complexes
ATRIP	ATR	complexes
POLD1	PCNA	complexes
POLD1	POLD3	complexes
POLD1	CDK2	complexes
POLD1	LIG1	complexes
POLD1	RPA2	complexes
POLD1	RPA3	complexes
POLD1	POLA2	complexes
POLD1	POLE2	complexes
RPA2	BLM	complexes
RPA2	RMI1	complexes
RPA2	RPA3	complexes
RPA2	CDK2	complexes
RPA2	LIG1	complexes
RPA2	MSH2	complexes
CDKN2A	CCND2	complexes
CDKN2A	CDK4	complexes
CDKN2A	CDKN2C	complexes
CDKN2A	CDKN2B	complexes
CKS1B	CDK2	complexes
CKS1B	RBX1	complexes
CKS1B	SKP1	complexes
CKS1B	SKP2	complexes
CKS1B	RBL1	complexes
COPS5	CUL4A	complexes
COPS5	RBX1	complexes
COPS5	ERCC8	complexes
COPS5	CUL4B	complexes
CAND1	RBX1	complexes
CAND1	CUL4A	complexes
CAND1	CUL4B	complexes
RAD9A	LIG1	complexes
CCNA1	CDK2	complexes
RPA3	BLM	complexes
RPA3	RMI1	complexes
RPA3	CDK2	complexes
RPA3	LIG1	complexes
RMI1	BLM	complexes
HLTF	LIG3	complexes
HLTF	MSH3	complexes
HDAC1	EHMT1	complexes
HDAC1	EHMT2	complexes
HDAC1	E2F5	complexes
HDAC1	SMAD4	complexes
HDAC1	RBL1	complexes
FOXO1	SMAD4	complexes
MSH2	PCNA	complexes
MSH2	MSH3	complexes
MSH2	ATM	complexes
MSH2	BLM	complexes
MSH2	MRE11	complexes
MSH2	RAD50	complexes
CCND3	CDK6	complexes
CCND3	PCNA	complexes
CCND3	CDK4	complexes
CCND3	CDK2	complexes
POLA2	CDK2	complexes
POLA2	PCNA	complexes
POLA2	POLD3	complexes
POLA2	POLE2	complexes
POLA2	LIG1	complexes
CDK6	CDK4	complexes
CDK6	CCND2	complexes
PCNA	POLD3	complexes
PCNA	CDK2	complexes
PCNA	CDK4	complexes
PCNA	EHMT2	complexes
PCNA	POLE2	complexes
PCNA	LIG1	complexes
NHEJ1	LIG4	complexes
EHMT1	EHMT2	complexes
EHMT1	PCGF6	complexes
EHMT1	YAF2	complexes
POLD3	POLE2	complexes
POLD3	LIG1	complexes
MRE11	RAD50	complexes
MRE11	ATM	complexes
MRE11	BLM	complexes
MRE11	LIG4	complexes
MRE11	MDC1	complexes
POLE2	LIG1	complexes
CDKN2C	CDK4	complexes
CDKN2C	CDKN2B	complexes
LIG1	CDK2	complexes
NEDD8	RBX1	complexes
NEDD8	SKP1	complexes
NEDD8	NPLOC4	complexes
NEDD8	NUB1	complexes
E2F2	E2F5	complexes
YAF2	EHMT2	complexes
YAF2	PCGF6	complexes
YAF2	BMI1	complexes
YAF2	PCGF2	complexes
RAD9B	HUS1B	complexes
MDC1	ATM	complexes
MDC1	RAD50	complexes
MDC1	H2AX	complexes
MDC1	PRKDC	complexes
CUL4B	RBX1	complexes
CUL4B	CUL4A	complexes
RBX1	CUL4A	complexes
RBX1	SKP1	complexes
RBX1	SKP2	complexes
RBX1	ERCC8	complexes
RBX1	CDK2	complexes
PHC1	BMI1	complexes
PCGF6	EHMT2	complexes
SKP1	SKP2	complexes
SKP1	CDK2	complexes
BMI1	CUL4A	complexes
SERTAD1	CCND2	complexes
SERTAD1	CDK4	complexes
APTX	LIG4	complexes
E2F5	RBL1	complexes
E2F5	SMAD4	complexes
CDKN2B	CDK4	complexes
RAD50	ATM	complexes
RAD50	BLM	complexes
RAD50	LIG4	complexes
ATM	BLM	complexes
ORC6	ORC2	complexes
RBL1	SMAD4	complexes
RBL1	CDK2	complexes
RBL1	SKP2	complexes
SKP2	CDK2	complexes
CCND2	CDK4	complexes
CUL4A	ERCC8	complexes
NPLOC4	NUB1	complexes
