node1	node2	provenance
TLN1	SRC	complexes
PRIM1	POLA1	complexes
PRIM1	POLA2	complexes
PRIM1	PRIM2	complexes
PRIM1	PCNA	complexes
PRIM1	POLD1	complexes
PRIM1	POLD2	complexes
PRIM1	POLD3	complexes
PRIM1	POLE	complexes
PRIM1	POLE2	complexes
PRIM1	POLE3	complexes
PRIM1	POLE4	complexes
PRIM1	LIG1	complexes
L1CAM	ERBB2	complexes
HUS1B	RAD1	complexes
HUS1B	RAD9B	complexes
HLTF	LIG3	complexes
HLTF	XRCC5	complexes
HLTF	XRCC1	complexes
AR	AKT1	complexes
AR	KDM1A	complexes
POLD1	PCNA	complexes
POLD1	POLD2	complexes
POLD1	POLD3	complexes
POLD1	LIG1	complexes
POLD1	PARP1	complexes
POLD1	POLA1	complexes
POLD1	POLE	complexes
POLD1	RPA2	complexes
POLD1	POLA2	complexes
POLD1	PRIM2	complexes
POLD1	POLE2	complexes
POLD1	POLE3	complexes
POLD1	POLE4	complexes
SOS1	BCAR1	complexes
SOS1	CBL	complexes
SOS1	CRK	complexes
SOS1	GRB2	complexes
SOS1	SH3KBP1	complexes
SOS1	LCP2	complexes
SOS1	PLCG1	complexes
ITGA4	ITGB1	complexes
ITGA4	VCAM1	complexes
WDR48	AKT1	complexes
WDR48	FANCD2	complexes
WDR48	FANCI	complexes
WDR48	PHLPP1	complexes
WDR48	PHLPP2	complexes
WDR48	WDR20	complexes
PARP1	XRCC1	complexes
PARP1	LIG1	complexes
PARP1	POLA1	complexes
PARP1	POLE	complexes
PARP1	RPA2	complexes
PARP1	XRCC5	complexes
PARP1	H2AX	complexes
PARP1	LMNA	complexes
PARP1	SRC	complexes
PARP1	LIG3	complexes
PARP1	BANF1	complexes
TGFB3	ITGB6	complexes
RAD51B	RAD51C	complexes
RAD51B	RAD51D	complexes
RAD51B	XRCC2	complexes
RAD51B	XRCC3	complexes
RAD51B	NDUFAF5	complexes
RPA4	RPA2	complexes
NDUFAF5	RAD51D	complexes
NDUFAF5	XRCC2	complexes
TOP3A	RMI1	complexes
TOP3A	RPA2	complexes
PTPN11	PLCG1	complexes
PTPN11	GRB2	complexes
RNF8	NBN	complexes
RNF8	VRK1	complexes
LIG3	XRCC1	complexes
LIG3	TDP1	complexes
LIG3	XRCC5	complexes
RAPGEF1	CRK	complexes
SHC1	ERBB2	complexes
SHC1	CBL	complexes
SHC1	GRB2	complexes
SHC1	LCP2	complexes
H2AX	MDC1	complexes
RAD51C	RAD51D	complexes
RAD51C	XRCC2	complexes
RAD51C	XRCC3	complexes
CRK	BCAR1	complexes
CRK	CBL	complexes
CRK	GRB2	complexes
CRK	SH3KBP1	complexes
AKT1	FANCD2	complexes
AKT1	FANCI	complexes
AKT1	PHLPP1	complexes
AKT1	PHLPP2	complexes
ITGB6	FYN	complexes
ITGB6	SPP1	complexes
XRCC2	RAD51D	complexes
XRCC2	XRCC3	complexes
XRCC2	RAD51	complexes
ADAM12	ITGA9	complexes
ADAM12	ITGB1	complexes
APTX	XRCC4	complexes
APTX	XRCC1	complexes
XRCC5	PCNA	complexes
XRCC5	NBN	complexes
XRCC5	XRCC4	complexes
XRCC5	MDC1	complexes
XRCC5	RPA2	complexes
SRC	ITGA2B	complexes
SRC	BCAR1	complexes
SRC	CBL	complexes
SRC	EGFR	complexes
POLD2	PCNA	complexes
POLD2	POLD3	complexes
POLD2	POLA1	complexes
POLD2	POLA2	complexes
POLD2	PRIM2	complexes
POLD2	POLE	complexes
POLD2	POLE2	complexes
POLD2	POLE3	complexes
POLD2	POLE4	complexes
POLD2	LIG1	complexes
RBBP8	BRCA1	complexes
RBBP8	BARD1	complexes
RBBP8	NBN	complexes
XRCC3	RAD51D	complexes
RAD9B	RAD1	complexes
NBN	BRCA1	complexes
NBN	ATM	complexes
NBN	MSH2	complexes
NBN	MSH6	complexes
NBN	XRCC4	complexes
NBN	FANCD2	complexes
NBN	MDC1	complexes
NBN	BARD1	complexes
NBN	VRK1	complexes
LMNA	EMD	complexes
LMNA	MCM2	complexes
LMNA	MCM4	complexes
COL2A1	COL5A1	complexes
COL2A1	COL8A2	complexes
VEGFA	ITGA9	complexes
VEGFA	ITGB1	complexes
VEGFA	VEGFB	complexes
ITGA3	ITGB1	complexes
ITGA3	ITGA5	complexes
ITGA3	ITGA1	complexes
ITGA3	ITGA2	complexes
FANCI	FANCD2	complexes
FANCI	PHLPP1	complexes
FANCI	PHLPP2	complexes
ATM	BRCA1	complexes
ATM	MSH2	complexes
ATM	MSH6	complexes
ATM	FANCD2	complexes
ATM	MDC1	complexes
POLE	POLE2	complexes
POLE	POLE3	complexes
POLE	POLE4	complexes
POLE	LIG1	complexes
POLE	POLA1	complexes
POLE	RPA2	complexes
POLE	PCNA	complexes
POLE	POLA2	complexes
POLE	POLD3	complexes
POLE	PRIM2	complexes
SPP1	ITGB5	complexes
SPP1	ITGB1	complexes
SPP1	ITGA9	complexes
SPP1	ITGA5	complexes
POLA1	POLA2	complexes
POLA1	PRIM2	complexes
POLA1	LIG1	complexes
POLA1	RPA2	complexes
POLA1	PCNA	complexes
POLA1	POLD3	complexes
POLA1	POLE2	complexes
POLA1	POLE3	complexes
POLA1	POLE4	complexes
XRCC4	NHEJ1	complexes
PTPN2	ITGA1	complexes
PTPN2	ITGB1	complexes
PTPN2	COL5A1	complexes
MCM7	MCM2	complexes
MCM7	MCM4	complexes
MCM7	MCM5	complexes
POLE2	POLE3	complexes
POLE2	POLE4	complexes
POLE2	PCNA	complexes
POLE2	POLA2	complexes
POLE2	POLD3	complexes
POLE2	PRIM2	complexes
POLE2	LIG1	complexes
RAD1	RAD9A	complexes
RAD1	LIG1	complexes
GRB2	BCAR1	complexes
GRB2	CBL	complexes
GRB2	SH3KBP1	complexes
GRB2	LCP2	complexes
GRB2	PLCG1	complexes
GRB2	VAV1	complexes
GRB2	EGFR	complexes
RAD52	ERCC4	complexes
MET	CBL	complexes
MET	SH3KBP1	complexes
MET	HGF	complexes
LCP2	CBL	complexes
LCP2	PLCG1	complexes
LCP2	VAV1	complexes
PRIM2	POLA2	complexes
PRIM2	PCNA	complexes
PRIM2	POLD3	complexes
PRIM2	POLE3	complexes
PRIM2	POLE4	complexes
PRIM2	LIG1	complexes
FANCD2	MDC1	complexes
FANCD2	PHLPP1	complexes
FANCD2	PHLPP2	complexes
XPA	ERCC4	complexes
EGFR	ERBB2	complexes
EGFR	SH3KBP1	complexes
EGFR	CBL	complexes
BCAR1	CBL	complexes
BCAR1	SH3KBP1	complexes
POLE4	POLE3	complexes
POLE4	PCNA	complexes
POLE4	POLA2	complexes
POLE4	POLD3	complexes
POLE4	LIG1	complexes
RCN1	CALU	complexes
RCN1	RCN2	complexes
PHLPP1	PHLPP2	complexes
ITGA5	ITGB1	complexes
ITGA5	ITGA2	complexes
ITGA5	ITGA1	complexes
SH3KBP1	CBL	complexes
MCM5	MCM2	complexes
MCM5	MCM4	complexes
GPX8	DIPK2A	complexes
PLCG1	CBL	complexes
PLCG1	VAV1	complexes
PLCG1	FYN	complexes
COL8A2	COL5A1	complexes
BRCA1	BARD1	complexes
BRCA1	MSH2	complexes
BRCA1	MSH6	complexes
BRCA1	RAD51	complexes
BARD1	MSH6	complexes
BARD1	TP53	complexes
BARD1	RAD51	complexes
MSH6	MSH2	complexes
MSH6	PCNA	complexes
MSH6	RAD51	complexes
MSH6	TP53	complexes
TP53	MSH2	complexes
TP53	RAD51	complexes
BANF1	EMD	complexes
RMI1	RPA2	complexes
ITGB5	VTN	complexes
ITGA2	ITGB1	complexes
ITGA2	ITGA1	complexes
EMD	MCM2	complexes
EMD	MCM4	complexes
P4HB	CALU	complexes
VAV1	CBL	complexes
TDP1	XRCC1	complexes
POLE3	PCNA	complexes
POLE3	POLA2	complexes
POLE3	POLD3	complexes
POLE3	LIG1	complexes
NRP1	ITGB1	complexes
RPA2	LIG1	complexes
RPA2	MSH2	complexes
LIG1	PCNA	complexes
LIG1	POLA2	complexes
LIG1	POLD3	complexes
LIG1	RAD9A	complexes
PCNA	MSH2	complexes
PCNA	POLD3	complexes
PCNA	POLA2	complexes
ATRIP	ATR	complexes
CBL	FYN	complexes
ITGB1	ITGA9	complexes
ITGB1	ITGA11	complexes
ITGB1	VCAM1	complexes
ITGB1	ITGA1	complexes
ITGB1	TNC	complexes
ITGAE	ITGB7	complexes
ITGA9	VCAM1	complexes
ITGA9	TNC	complexes
MCM2	MCM4	complexes
CALU	RCN2	complexes
POLA2	POLD3	complexes
MSH2	ERCC4	complexes
MSH2	RAD51	complexes
