Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
									GO:0042743	hydrogen peroxide metabolic process	279																																																																																																																																																										GO:0042743	hydrogen peroxide metabolic process	224																																				
									GO:0072593	reactive oxygen species metabolic process	303	GO:0072593	reactive oxygen species metabolic process	346	GO:0072593	reactive oxygen species metabolic process	414																			GO:0072593	reactive oxygen species metabolic process	400	GO:0072593	reactive oxygen species metabolic process	370																						GO:0072593	reactive oxygen species metabolic process	411	GO:0072593	reactive oxygen species metabolic process	660													GO:0072593	reactive oxygen species metabolic process	692	GO:0072593	reactive oxygen species metabolic process	295																			GO:0072593	reactive oxygen species metabolic process	353													GO:0072593	reactive oxygen species metabolic process	686				GO:0072593	reactive oxygen species metabolic process	422	GO:0072593	reactive oxygen species metabolic process	505	GO:0072593	reactive oxygen species metabolic process	384																			GO:0072593	reactive oxygen species metabolic process	384				GO:0072593	reactive oxygen species metabolic process	667				GO:0072593	reactive oxygen species metabolic process	424																						GO:0072593	reactive oxygen species metabolic process	694												
GO:0016032	viral process	56
			GO:0016032	viral process	523				GO:0016032	viral process	156	GO:0016032	viral process	549																																														GO:0016032	viral process	157				GO:0016032	viral process	633																						GO:0016032	viral process	535										GO:0016032	viral process	63										GO:0016032	viral process	245													GO:0016032	viral process	461	GO:0016032	viral process	589	GO:0016032	viral process	56																GO:0016032	viral process	589																																					GO:0016032	viral process	673									
						GO:0019083	viral transcription	372																																		GO:0019083	viral transcription	360																																											GO:0019083	viral transcription	363																									GO:0019083	viral transcription	96							GO:0019083	viral transcription	324																																																	GO:0019083	viral transcription	372				GO:0019083	viral transcription	298										GO:0019083	viral transcription	353	GO:0019083	viral transcription	422						
						GO:0019080	viral gene expression	545																																		GO:0019080	viral gene expression	520																																											GO:0019080	viral gene expression	524																									GO:0019080	viral gene expression	120							GO:0019080	viral gene expression	438																																																	GO:0019080	viral gene expression	545				GO:0019080	viral gene expression	445										GO:0019080	viral gene expression	531									
GO:0032984	protein-containing complex disassembly	58
																																																																																																						GO:0032984	protein-containing complex disassembly	58																															GO:0032984	protein-containing complex disassembly	60																																																																		
GO:0008283	cell population proliferation	58
			GO:0008283	cell population proliferation	84	GO:0008283	cell population proliferation	127				GO:0008283	cell population proliferation	169	GO:0008283	cell population proliferation	112	GO:0008283	cell population proliferation	90																GO:0008283	cell population proliferation	96	GO:0008283	cell population proliferation	75	GO:0008283	cell population proliferation	100				GO:0008283	cell population proliferation	71	GO:0008283	cell population proliferation	71				GO:0008283	cell population proliferation	316				GO:0008283	cell population proliferation	98	GO:0008283	cell population proliferation	75										GO:0008283	cell population proliferation	409	GO:0008283	cell population proliferation	89	GO:0008283	cell population proliferation	178	GO:0008283	cell population proliferation	91	GO:0008283	cell population proliferation	71													GO:0008283	cell population proliferation	343	GO:0008283	cell population proliferation	246	GO:0008283	cell population proliferation	71	GO:0008283	cell population proliferation	212				GO:0008283	cell population proliferation	94	GO:0008283	cell population proliferation	81	GO:0008283	cell population proliferation	134	GO:0008283	cell population proliferation	89	GO:0008283	cell population proliferation	95				GO:0008283	cell population proliferation	312							GO:0008283	cell population proliferation	115	GO:0008283	cell population proliferation	316	GO:0008283	cell population proliferation	95	GO:0008283	cell population proliferation	291	GO:0008283	cell population proliferation	93							GO:0008283	cell population proliferation	189	GO:0008283	cell population proliferation	247	GO:0008283	cell population proliferation	127				GO:0008283	cell population proliferation	58							GO:0008283	cell population proliferation	92	GO:0008283	cell population proliferation	88	GO:0008283	cell population proliferation	61						
			GO:0050673	epithelial cell proliferation	305	GO:0050673	epithelial cell proliferation	446				GO:0050673	epithelial cell proliferation	377	GO:0050673	epithelial cell proliferation	204	GO:0050673	epithelial cell proliferation	272																GO:0050673	epithelial cell proliferation	321	GO:0050673	epithelial cell proliferation	288	GO:0050673	epithelial cell proliferation	235				GO:0050673	epithelial cell proliferation	274	GO:0050673	epithelial cell proliferation	274				GO:0050673	epithelial cell proliferation	492				GO:0050673	epithelial cell proliferation	199	GO:0050673	epithelial cell proliferation	175													GO:0050673	epithelial cell proliferation	126				GO:0050673	epithelial cell proliferation	231	GO:0050673	epithelial cell proliferation	279																			GO:0050673	epithelial cell proliferation	274							GO:0050673	epithelial cell proliferation	387	GO:0050673	epithelial cell proliferation	311				GO:0050673	epithelial cell proliferation	241	GO:0050673	epithelial cell proliferation	222				GO:0050673	epithelial cell proliferation	460							GO:0050673	epithelial cell proliferation	238	GO:0050673	epithelial cell proliferation	492	GO:0050673	epithelial cell proliferation	222				GO:0050673	epithelial cell proliferation	423													GO:0050673	epithelial cell proliferation	446				GO:0050673	epithelial cell proliferation	247							GO:0050673	epithelial cell proliferation	131	GO:0050673	epithelial cell proliferation	341	GO:0050673	epithelial cell proliferation	266						
			GO:0070661	leukocyte proliferation	353										GO:0070661	leukocyte proliferation	552																			GO:0070661	leukocyte proliferation	640	GO:0070661	leukocyte proliferation	615																GO:0070661	leukocyte proliferation	280				GO:0070661	leukocyte proliferation	553	GO:0070661	leukocyte proliferation	384													GO:0070661	leukocyte proliferation	437	GO:0070661	leukocyte proliferation	294				GO:0070661	leukocyte proliferation	365																GO:0070661	leukocyte proliferation	259										GO:0070661	leukocyte proliferation	280				GO:0070661	leukocyte proliferation	258				GO:0070661	leukocyte proliferation	433				GO:0070661	leukocyte proliferation	288										GO:0070661	leukocyte proliferation	280	GO:0070661	leukocyte proliferation	433				GO:0070661	leukocyte proliferation	252							GO:0070661	leukocyte proliferation	301	GO:0070661	leukocyte proliferation	242																GO:0070661	leukocyte proliferation	491												
			GO:0032943	mononuclear cell proliferation	382										GO:0032943	mononuclear cell proliferation	596																																								GO:0032943	mononuclear cell proliferation	291				GO:0032943	mononuclear cell proliferation	594	GO:0032943	mononuclear cell proliferation	406													GO:0032943	mononuclear cell proliferation	599	GO:0032943	mononuclear cell proliferation	317				GO:0032943	mononuclear cell proliferation	388																GO:0032943	mononuclear cell proliferation	276										GO:0032943	mononuclear cell proliferation	296				GO:0032943	mononuclear cell proliferation	276				GO:0032943	mononuclear cell proliferation	470				GO:0032943	mononuclear cell proliferation	299										GO:0032943	mononuclear cell proliferation	291	GO:0032943	mononuclear cell proliferation	470				GO:0032943	mononuclear cell proliferation	264							GO:0032943	mononuclear cell proliferation	325	GO:0032943	mononuclear cell proliferation	271																GO:0032943	mononuclear cell proliferation	731												
						GO:0072089	stem cell proliferation	355																																																																															GO:0072089	stem cell proliferation	590																												GO:0072089	stem cell proliferation	312				GO:0072089	stem cell proliferation	486																						GO:0072089	stem cell proliferation	642										GO:0072089	stem cell proliferation	707													GO:0072089	stem cell proliferation	355				GO:0072089	stem cell proliferation	296										GO:0072089	stem cell proliferation	783									
						GO:0061351	neural precursor cell proliferation	561							GO:0061351	neural precursor cell proliferation	669																			GO:0061351	neural precursor cell proliferation	530	GO:0061351	neural precursor cell proliferation	503																						GO:0061351	neural precursor cell proliferation	666	GO:0061351	neural precursor cell proliferation	634													GO:0061351	neural precursor cell proliferation	655																																					GO:0061351	neural precursor cell proliferation	672																									GO:0061351	neural precursor cell proliferation	303																									GO:0061351	neural precursor cell proliferation	561				GO:0061351	neural precursor cell proliferation	459							GO:0061351	neural precursor cell proliferation	657	GO:0061351	neural precursor cell proliferation	553									
GO:0016043	cellular component organization	61
			GO:0016043	cellular component organization	347							GO:0016043	cellular component organization	279	GO:0016043	cellular component organization	375										GO:0016043	cellular component organization	231				GO:0016043	cellular component organization	156	GO:0016043	cellular component organization	218	GO:0016043	cellular component organization	249				GO:0016043	cellular component organization	206	GO:0016043	cellular component organization	349	GO:0016043	cellular component organization	349	GO:0016043	cellular component organization	209							GO:0016043	cellular component organization	319	GO:0016043	cellular component organization	397	GO:0016043	cellular component organization	90	GO:0016043	cellular component organization	63	GO:0016043	cellular component organization	214				GO:0016043	cellular component organization	394	GO:0016043	cellular component organization	207				GO:0016043	cellular component organization	320							GO:0016043	cellular component organization	209	GO:0016043	cellular component organization	167	GO:0016043	cellular component organization	159				GO:0016043	cellular component organization	349				GO:0016043	cellular component organization	177	GO:0016043	cellular component organization	243				GO:0016043	cellular component organization	187	GO:0016043	cellular component organization	263	GO:0016043	cellular component organization	334	GO:0016043	cellular component organization	168				GO:0016043	cellular component organization	209	GO:0016043	cellular component organization	110							GO:0016043	cellular component organization	334				GO:0016043	cellular component organization	242	GO:0016043	cellular component organization	78	GO:0016043	cellular component organization	291	GO:0016043	cellular component organization	227	GO:0016043	cellular component organization	196				GO:0016043	cellular component organization	214	GO:0016043	cellular component organization	487	GO:0016043	cellular component organization	61	GO:0016043	cellular component organization	209	GO:0016043	cellular component organization	344	GO:0016043	cellular component organization	372	GO:0016043	cellular component organization	328				GO:0016043	cellular component organization	231
												GO:0030198	extracellular matrix organization	388	GO:0030198	extracellular matrix organization	341																																														GO:0030198	extracellular matrix organization	344																																								GO:0030198	extracellular matrix organization	310																						GO:0030198	extracellular matrix organization	63	GO:0030198	extracellular matrix organization	565																			GO:0030198	extracellular matrix organization	565										GO:0030198	extracellular matrix organization	262																																				
												GO:0043062	extracellular structure organization	389	GO:0043062	extracellular structure organization	342																																														GO:0043062	extracellular structure organization	346																																								GO:0043062	extracellular structure organization	311																						GO:0043062	extracellular structure organization	64	GO:0043062	extracellular structure organization	568																			GO:0043062	extracellular structure organization	568										GO:0043062	extracellular structure organization	264																																				
												GO:0045229	external encapsulating structure organization	390	GO:0045229	external encapsulating structure organization	347																																														GO:0045229	external encapsulating structure organization	349																																								GO:0045229	external encapsulating structure organization	312																						GO:0045229	external encapsulating structure organization	65	GO:0045229	external encapsulating structure organization	570																			GO:0045229	external encapsulating structure organization	570										GO:0045229	external encapsulating structure organization	266																																				
																																																																																																						GO:0022411	cellular component disassembly	66																															GO:0022411	cellular component disassembly	66																																																																		
			GO:0097435	supramolecular fiber organization	448							GO:0097435	supramolecular fiber organization	259	GO:0097435	supramolecular fiber organization	327																			GO:0097435	supramolecular fiber organization	450	GO:0097435	supramolecular fiber organization	541																						GO:0097435	supramolecular fiber organization	324	GO:0097435	supramolecular fiber organization	522													GO:0097435	supramolecular fiber organization	486	GO:0097435	supramolecular fiber organization	122				GO:0097435	supramolecular fiber organization	457													GO:0097435	supramolecular fiber organization	101													GO:0097435	supramolecular fiber organization	200				GO:0097435	supramolecular fiber organization	140	GO:0097435	supramolecular fiber organization	297	GO:0097435	supramolecular fiber organization	284																			GO:0097435	supramolecular fiber organization	284				GO:0097435	supramolecular fiber organization	206				GO:0097435	supramolecular fiber organization	118	GO:0097435	supramolecular fiber organization	154	GO:0097435	supramolecular fiber organization	141																GO:0097435	supramolecular fiber organization	489												
																																																																																																																		GO:0071824	protein-DNA complex subunit organization	134																																																																																							
															GO:0022607	cellular component assembly	571																			GO:0022607	cellular component assembly	690																									GO:0022607	cellular component assembly	556	GO:0022607	cellular component assembly	686	GO:0022607	cellular component assembly	161										GO:0022607	cellular component assembly	760							GO:0022607	cellular component assembly	652										GO:0022607	cellular component assembly	187	GO:0022607	cellular component assembly	417													GO:0022607	cellular component assembly	518				GO:0022607	cellular component assembly	377							GO:0022607	cellular component assembly	167																						GO:0022607	cellular component assembly	487							GO:0022607	cellular component assembly	434																			GO:0022607	cellular component assembly	763												
																																																																																																						GO:0070071	proton-transporting two-sector ATPase complex assembly	182																															GO:0070071	proton-transporting two-sector ATPase complex assembly	177																																																																		
																																																																																																																		GO:0065004	protein-DNA complex assembly	183																																																																																							
																																																																																				GO:0051258	protein polymerization	424																			GO:0051258	protein polymerization	488													GO:0051258	protein polymerization	662				GO:0051258	protein polymerization	507																															GO:0051258	protein polymerization	652				GO:0051258	protein polymerization	218	GO:0051258	protein polymerization	304																																	
																																																																																																																																	GO:0030199	collagen fibril organization	309																																																																								
												GO:0048251	elastic fiber assembly	401	GO:0048251	elastic fiber assembly	494																																														GO:0048251	elastic fiber assembly	504																																								GO:0048251	elastic fiber assembly	378																																																																																																
																																																																																																																																										GO:0051260	protein homooligomerization	408																																																															
																																																																																				GO:0043954	cellular component maintenance	430																																																																																																																					
												GO:0085029	extracellular matrix assembly	491	GO:0085029	extracellular matrix assembly	474																																														GO:0085029	extracellular matrix assembly	480																																								GO:0085029	extracellular matrix assembly	456																																																																																																
																																																																																																																																										GO:0051259	protein complex oligomerization	494																																																															
GO:0071704	organic substance metabolic process	63
						GO:0071704	organic substance metabolic process	152										GO:0071704	organic substance metabolic process	79	GO:0071704	organic substance metabolic process	87	GO:0071704	organic substance metabolic process	87	GO:0071704	organic substance metabolic process	98				GO:0071704	organic substance metabolic process	227							GO:0071704	organic substance metabolic process	140	GO:0071704	organic substance metabolic process	122	GO:0071704	organic substance metabolic process	186	GO:0071704	organic substance metabolic process	186	GO:0071704	organic substance metabolic process	94	GO:0071704	organic substance metabolic process	438																GO:0071704	organic substance metabolic process	99	GO:0071704	organic substance metabolic process	63							GO:0071704	organic substance metabolic process	140										GO:0071704	organic substance metabolic process	94							GO:0071704	organic substance metabolic process	344	GO:0071704	organic substance metabolic process	186	GO:0071704	organic substance metabolic process	80	GO:0071704	organic substance metabolic process	115				GO:0071704	organic substance metabolic process	127													GO:0071704	organic substance metabolic process	366	GO:0071704	organic substance metabolic process	94				GO:0071704	organic substance metabolic process	430	GO:0071704	organic substance metabolic process	438				GO:0071704	organic substance metabolic process	99																GO:0071704	organic substance metabolic process	152	GO:0071704	organic substance metabolic process	100	GO:0071704	organic substance metabolic process	143				GO:0071704	organic substance metabolic process	121				GO:0071704	organic substance metabolic process	332	GO:0071704	organic substance metabolic process	117	GO:0071704	organic substance metabolic process	152	GO:0071704	organic substance metabolic process	98
																																																																																																																																																																																																						GO:1901135	carbohydrate derivative metabolic process	64			
																																																																																																																																																																					GO:1901615	organic hydroxy compound metabolic process	444																																				
GO:0042592	homeostatic process	63
			GO:0042592	homeostatic process	240	GO:0042592	homeostatic process	417	GO:0042592	homeostatic process	111	GO:0042592	homeostatic process	475	GO:0042592	homeostatic process	496																			GO:0042592	homeostatic process	303	GO:0042592	homeostatic process	272	GO:0042592	homeostatic process	307													GO:0042592	homeostatic process	570	GO:0042592	homeostatic process	119	GO:0042592	homeostatic process	493	GO:0042592	homeostatic process	383										GO:0042592	homeostatic process	397	GO:0042592	homeostatic process	461	GO:0042592	homeostatic process	505	GO:0042592	homeostatic process	312	GO:0042592	homeostatic process	214										GO:0042592	homeostatic process	176	GO:0042592	homeostatic process	453													GO:0042592	homeostatic process	375	GO:0042592	homeostatic process	451	GO:0042592	homeostatic process	562				GO:0042592	homeostatic process	549	GO:0042592	homeostatic process	194										GO:0042592	homeostatic process	420	GO:0042592	homeostatic process	570	GO:0042592	homeostatic process	549				GO:0042592	homeostatic process	371				GO:0042592	homeostatic process	63	GO:0042592	homeostatic process	497				GO:0042592	homeostatic process	417													GO:0042592	homeostatic process	429	GO:0042592	homeostatic process	236				GO:0042592	homeostatic process	200			
									GO:0042632	cholesterol homeostasis	268																																																																																																																																																										GO:0042632	cholesterol homeostasis	89																																				
									GO:0055092	sterol homeostasis	270																																																																																																																																																										GO:0055092	sterol homeostasis	91																																				
			GO:0006879	cellular iron ion homeostasis	666				GO:0006879	cellular iron ion homeostasis	128																																																	GO:0006879	cellular iron ion homeostasis	295																												GO:0006879	cellular iron ion homeostasis	678										GO:0006879	cellular iron ion homeostasis	177																															GO:0006879	cellular iron ion homeostasis	207																												GO:0006879	cellular iron ion homeostasis	103																																				
			GO:0048878	chemical homeostasis	396				GO:0048878	chemical homeostasis	131																									GO:0048878	chemical homeostasis	498	GO:0048878	chemical homeostasis	533																			GO:0048878	chemical homeostasis	116				GO:0048878	chemical homeostasis	514													GO:0048878	chemical homeostasis	686							GO:0048878	chemical homeostasis	341										GO:0048878	chemical homeostasis	180																															GO:0048878	chemical homeostasis	188																												GO:0048878	chemical homeostasis	119																						GO:0048878	chemical homeostasis	689												
			GO:0055080	monoatomic cation homeostasis	520				GO:0055080	monoatomic cation homeostasis	158																									GO:0055080	monoatomic cation homeostasis	534	GO:0055080	monoatomic cation homeostasis	513																			GO:0055080	monoatomic cation homeostasis	198																												GO:0055080	monoatomic cation homeostasis	483										GO:0055080	monoatomic cation homeostasis	123																															GO:0055080	monoatomic cation homeostasis	129																												GO:0055080	monoatomic cation homeostasis	371																																				
			GO:0050801	monoatomic ion homeostasis	533				GO:0050801	monoatomic ion homeostasis	167																									GO:0050801	monoatomic ion homeostasis	548	GO:0050801	monoatomic ion homeostasis	521																			GO:0050801	monoatomic ion homeostasis	204																												GO:0050801	monoatomic ion homeostasis	490										GO:0050801	monoatomic ion homeostasis	125																															GO:0050801	monoatomic ion homeostasis	132																												GO:0050801	monoatomic ion homeostasis	386																															GO:0050801	monoatomic ion homeostasis	207			
																																																																																																						GO:0070050	neuron cellular homeostasis	129																															GO:0070050	neuron cellular homeostasis	175																																																																		
			GO:0030003	cellular monoatomic cation homeostasis	474				GO:0030003	cellular monoatomic cation homeostasis	138																									GO:0030003	cellular monoatomic cation homeostasis	546	GO:0030003	cellular monoatomic cation homeostasis	519																			GO:0030003	cellular monoatomic cation homeostasis	163																												GO:0030003	cellular monoatomic cation homeostasis	488										GO:0030003	cellular monoatomic cation homeostasis	134																															GO:0030003	cellular monoatomic cation homeostasis	145																												GO:0030003	cellular monoatomic cation homeostasis	301																																				
			GO:0006873	cellular monoatomic ion homeostasis	479				GO:0006873	cellular monoatomic ion homeostasis	141																									GO:0006873	cellular monoatomic ion homeostasis	553	GO:0006873	cellular monoatomic ion homeostasis	530																			GO:0006873	cellular monoatomic ion homeostasis	169																												GO:0006873	cellular monoatomic ion homeostasis	495										GO:0006873	cellular monoatomic ion homeostasis	136																															GO:0006873	cellular monoatomic ion homeostasis	148																												GO:0006873	cellular monoatomic ion homeostasis	310																																				
									GO:0055088	lipid homeostasis	299																																																	GO:0055088	lipid homeostasis	277																																																																																																							GO:0055088	lipid homeostasis	137																																				
			GO:0019725	cellular homeostasis	485				GO:0019725	cellular homeostasis	174																									GO:0019725	cellular homeostasis	646																						GO:0019725	cellular homeostasis	171																												GO:0019725	cellular homeostasis	449										GO:0019725	cellular homeostasis	143																															GO:0019725	cellular homeostasis	159																												GO:0019725	cellular homeostasis	390																																				
			GO:0098771	inorganic ion homeostasis	486				GO:0098771	inorganic ion homeostasis	144																									GO:0098771	inorganic ion homeostasis	492	GO:0098771	inorganic ion homeostasis	467																			GO:0098771	inorganic ion homeostasis	173																												GO:0098771	inorganic ion homeostasis	438										GO:0098771	inorganic ion homeostasis	186																															GO:0098771	inorganic ion homeostasis	199																												GO:0098771	inorganic ion homeostasis	318																																				
			GO:0055082	cellular chemical homeostasis	429				GO:0055082	cellular chemical homeostasis	198																									GO:0055082	cellular chemical homeostasis	549	GO:0055082	cellular chemical homeostasis	618																			GO:0055082	cellular chemical homeostasis	166																			GO:0055082	cellular chemical homeostasis	787							GO:0055082	cellular chemical homeostasis	399										GO:0055082	cellular chemical homeostasis	154																															GO:0055082	cellular chemical homeostasis	158																																																				GO:0055082	cellular chemical homeostasis	791												
									GO:0055090	acylglycerol homeostasis	231																																																	GO:0055090	acylglycerol homeostasis	207																																																																																																							GO:0055090	acylglycerol homeostasis	290																																				
									GO:0070328	triglyceride homeostasis	230																																																	GO:0070328	triglyceride homeostasis	208																																																																																																							GO:0070328	triglyceride homeostasis	289																																				
			GO:0006874	cellular calcium ion homeostasis	668																															GO:0006874	cellular calcium ion homeostasis	354	GO:0006874	cellular calcium ion homeostasis	319																			GO:0006874	cellular calcium ion homeostasis	285				GO:0006874	cellular calcium ion homeostasis	801																						GO:0006874	cellular calcium ion homeostasis	684																																																																																																															
																																				GO:0055074	calcium ion homeostasis	376	GO:0055074	calcium ion homeostasis	346																			GO:0055074	calcium ion homeostasis	309				GO:0055074	calcium ion homeostasis	710																						GO:0055074	calcium ion homeostasis	610																																																																																																															
																																																									GO:0032469	endoplasmic reticulum calcium ion homeostasis	419																																																																															GO:0032469	endoplasmic reticulum calcium ion homeostasis	527										GO:0032469	endoplasmic reticulum calcium ion homeostasis	419																																																			
						GO:0001678	cellular glucose homeostasis	422																																																																																																																																																																						GO:0001678	cellular glucose homeostasis	422																GO:0001678	cellular glucose homeostasis	709									
						GO:0042593	glucose homeostasis	477																																		GO:0042593	glucose homeostasis	619																																											GO:0042593	glucose homeostasis	627																																																																																					GO:0042593	glucose homeostasis	477																GO:0042593	glucose homeostasis	628									
						GO:0033500	carbohydrate homeostasis	479																																		GO:0033500	carbohydrate homeostasis	626																																											GO:0033500	carbohydrate homeostasis	633																																																																																					GO:0033500	carbohydrate homeostasis	479																GO:0033500	carbohydrate homeostasis	631									
GO:0071840	cellular component organization or biogenesis	71
			GO:0071840	cellular component organization or biogenesis	367							GO:0071840	cellular component organization or biogenesis	286	GO:0071840	cellular component organization or biogenesis	405	GO:0071840	cellular component organization or biogenesis	324							GO:0071840	cellular component organization or biogenesis	250				GO:0071840	cellular component organization or biogenesis	166	GO:0071840	cellular component organization or biogenesis	242	GO:0071840	cellular component organization or biogenesis	264				GO:0071840	cellular component organization or biogenesis	217	GO:0071840	cellular component organization or biogenesis	396	GO:0071840	cellular component organization or biogenesis	396	GO:0071840	cellular component organization or biogenesis	218							GO:0071840	cellular component organization or biogenesis	351	GO:0071840	cellular component organization or biogenesis	420	GO:0071840	cellular component organization or biogenesis	95	GO:0071840	cellular component organization or biogenesis	74	GO:0071840	cellular component organization or biogenesis	228				GO:0071840	cellular component organization or biogenesis	413	GO:0071840	cellular component organization or biogenesis	227				GO:0071840	cellular component organization or biogenesis	347							GO:0071840	cellular component organization or biogenesis	218	GO:0071840	cellular component organization or biogenesis	178	GO:0071840	cellular component organization or biogenesis	182				GO:0071840	cellular component organization or biogenesis	396				GO:0071840	cellular component organization or biogenesis	188	GO:0071840	cellular component organization or biogenesis	266				GO:0071840	cellular component organization or biogenesis	205	GO:0071840	cellular component organization or biogenesis	288	GO:0071840	cellular component organization or biogenesis	363	GO:0071840	cellular component organization or biogenesis	176				GO:0071840	cellular component organization or biogenesis	218	GO:0071840	cellular component organization or biogenesis	117							GO:0071840	cellular component organization or biogenesis	363				GO:0071840	cellular component organization or biogenesis	250	GO:0071840	cellular component organization or biogenesis	86	GO:0071840	cellular component organization or biogenesis	331	GO:0071840	cellular component organization or biogenesis	237	GO:0071840	cellular component organization or biogenesis	220				GO:0071840	cellular component organization or biogenesis	222	GO:0071840	cellular component organization or biogenesis	544	GO:0071840	cellular component organization or biogenesis	71	GO:0071840	cellular component organization or biogenesis	220	GO:0071840	cellular component organization or biogenesis	372	GO:0071840	cellular component organization or biogenesis	415	GO:0071840	cellular component organization or biogenesis	355				GO:0071840	cellular component organization or biogenesis	250
															GO:0044085	cellular component biogenesis	647																																														GO:0044085	cellular component biogenesis	619	GO:0044085	cellular component biogenesis	788																																		GO:0044085	cellular component biogenesis	204	GO:0044085	cellular component biogenesis	461													GO:0044085	cellular component biogenesis	595				GO:0044085	cellular component biogenesis	424							GO:0044085	cellular component biogenesis	181																						GO:0044085	cellular component biogenesis	552							GO:0044085	cellular component biogenesis	501																																	
GO:0051301	cell division	74
																		GO:0051301	cell division	74																GO:0051301	cell division	590	GO:0051301	cell division	571	GO:0051301	cell division	521	GO:0051301	cell division	254	GO:0051301	cell division	106	GO:0051301	cell division	106																																		GO:0051301	cell division	384													GO:0051301	cell division	121							GO:0051301	cell division	106										GO:0051301	cell division	199										GO:0051301	cell division	120																			GO:0051301	cell division	247																						GO:0051301	cell division	134													GO:0051301	cell division	143						
GO:0016049	cell growth	74
			GO:0016049	cell growth	162	GO:0016049	cell growth	240				GO:0016049	cell growth	121	GO:0016049	cell growth	84	GO:0016049	cell growth	293																GO:0016049	cell growth	74	GO:0016049	cell growth	83	GO:0016049	cell growth	382				GO:0016049	cell growth	220	GO:0016049	cell growth	220										GO:0016049	cell growth	90	GO:0016049	cell growth	126													GO:0016049	cell growth	116	GO:0016049	cell growth	409	GO:0016049	cell growth	452	GO:0016049	cell growth	177													GO:0016049	cell growth	146				GO:0016049	cell growth	220							GO:0016049	cell growth	238	GO:0016049	cell growth	301	GO:0016049	cell growth	232	GO:0016049	cell growth	159	GO:0016049	cell growth	167													GO:0016049	cell growth	501				GO:0016049	cell growth	167				GO:0016049	cell growth	268													GO:0016049	cell growth	240				GO:0016049	cell growth	179							GO:0016049	cell growth	112	GO:0016049	cell growth	549	GO:0016049	cell growth	224						
GO:0070085	glycosylation	75
																														GO:0070085	glycosylation	75																																																																																																																																																																											
GO:0033059	cellular pigmentation	76
																																																																					GO:0033059	cellular pigmentation	133	GO:0033059	cellular pigmentation	76																																																																																								GO:0033059	cellular pigmentation	110																			GO:0033059	cellular pigmentation	83																		
GO:0008152	metabolic process	78
