Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
																																																																																																																																																GO:1902555	endoribonuclease complex	5																																																									
																																																																														GO:0045240	dihydrolipoyl dehydrogenase complex	7																																																																																																																						GO:0045240	dihydrolipoyl dehydrogenase complex	11			
									GO:0005581	collagen trimer	51																																																	GO:0005581	collagen trimer	50																																																																GO:0005581	collagen trimer	112	GO:0005581	collagen trimer	7	GO:0005581	collagen trimer	73																			GO:0005581	collagen trimer	73																																																
																																																																																																									GO:1990062	RPAP3/R2TP/prefoldin-like complex	8																																																																																																
																																																																																																																					GO:0031332	RNAi effector complex	71																									GO:0031332	RNAi effector complex	8																															GO:0031332	RNAi effector complex	66																								
																																																																																																																					GO:0016442	RISC complex	70																									GO:0016442	RISC complex	9																															GO:0016442	RISC complex	67																								
																																	GO:0098800	inner mitochondrial membrane protein complex	36																																																																																																																																																																			GO:0098800	inner mitochondrial membrane protein complex	9			
																																																																					GO:0034705	potassium channel complex	151																						GO:0034705	potassium channel complex	25	GO:0034705	potassium channel complex	10																																														GO:0034705	potassium channel complex	95	GO:0034705	potassium channel complex	126													GO:0034705	potassium channel complex	139																																							
																											GO:1905348	endonuclease complex	53																																																																																																																			GO:1905348	endonuclease complex	10																																																							GO:1905348	endonuclease complex	53
									GO:1905370	serine-type endopeptidase complex	12																																																	GO:1905370	serine-type endopeptidase complex	12																																																																																																																																													
									GO:1905286	serine-type peptidase complex	13																																																	GO:1905286	serine-type peptidase complex	13																																																																																																																																													
																																	GO:0140275	MIB complex	13																																																																																																																																																																								
			GO:0098796	membrane protein complex	18				GO:0098796	membrane protein complex	58	GO:0098796	membrane protein complex	23	GO:0098796	membrane protein complex	25													GO:0098796	membrane protein complex	41	GO:0098796	membrane protein complex	85	GO:0098796	membrane protein complex	21	GO:0098796	membrane protein complex	23																GO:0098796	membrane protein complex	38	GO:0098796	membrane protein complex	55	GO:0098796	membrane protein complex	23	GO:0098796	membrane protein complex	17	GO:0098796	membrane protein complex	18							GO:0098796	membrane protein complex	38	GO:0098796	membrane protein complex	16	GO:0098796	membrane protein complex	52				GO:0098796	membrane protein complex	15	GO:0098796	membrane protein complex	13	GO:0098796	membrane protein complex	32				GO:0098796	membrane protein complex	31	GO:0098796	membrane protein complex	35	GO:0098796	membrane protein complex	51										GO:0098796	membrane protein complex	24				GO:0098796	membrane protein complex	32	GO:0098796	membrane protein complex	32	GO:0098796	membrane protein complex	25	GO:0098796	membrane protein complex	32	GO:0098796	membrane protein complex	37							GO:0098796	membrane protein complex	29	GO:0098796	membrane protein complex	38	GO:0098796	membrane protein complex	25				GO:0098796	membrane protein complex	24	GO:0098796	membrane protein complex	19	GO:0098796	membrane protein complex	85	GO:0098796	membrane protein complex	16	GO:0098796	membrane protein complex	72																GO:0098796	membrane protein complex	20	GO:0098796	membrane protein complex	56				GO:0098796	membrane protein complex	24			
																																	GO:0001401	SAM complex	14																																																																																																																																																																								
																																																																														GO:0045239	tricarboxylic acid cycle enzyme complex	14																																																																																																																						GO:0045239	tricarboxylic acid cycle enzyme complex	16			
																																																																																																						GO:0033176	proton-transporting V-type ATPase complex	15																															GO:0033176	proton-transporting V-type ATPase complex	25																																																																		
																		GO:0031519	PcG protein complex	30																												GO:0031519	PcG protein complex	19	GO:0031519	PcG protein complex	19																																																										GO:0031519	PcG protein complex	19																																																																																		GO:0031519	PcG protein complex	15						
						GO:1990391	DNA repair complex	58													GO:1990391	DNA repair complex	22	GO:1990391	DNA repair complex	22	GO:1990391	DNA repair complex	16				GO:1990391	DNA repair complex	20							GO:1990391	DNA repair complex	68	GO:1990391	DNA repair complex	21	GO:1990391	DNA repair complex	90	GO:1990391	DNA repair complex	90	GO:1990391	DNA repair complex	22																			GO:1990391	DNA repair complex	22										GO:1990391	DNA repair complex	71										GO:1990391	DNA repair complex	22										GO:1990391	DNA repair complex	90	GO:1990391	DNA repair complex	78	GO:1990391	DNA repair complex	16				GO:1990391	DNA repair complex	75																GO:1990391	DNA repair complex	22				GO:1990391	DNA repair complex	102							GO:1990391	DNA repair complex	23																GO:1990391	DNA repair complex	58	GO:1990391	DNA repair complex	23	GO:1990391	DNA repair complex	84				GO:1990391	DNA repair complex	23				GO:1990391	DNA repair complex	102	GO:1990391	DNA repair complex	91	GO:1990391	DNA repair complex	39	GO:1990391	DNA repair complex	16
																																																																					GO:0030118	clathrin coat	16																																																																																											GO:0030118	clathrin coat	27	GO:0030118	clathrin coat	75																																				
																																																																																													GO:0034703	cation channel complex	34	GO:0034703	cation channel complex	17																																																																																																				GO:0034703	cation channel complex	60			
						GO:0032993	protein-DNA complex	46										GO:0032993	protein-DNA complex	44	GO:0032993	protein-DNA complex	23	GO:0032993	protein-DNA complex	23	GO:0032993	protein-DNA complex	23				GO:0032993	protein-DNA complex	28										GO:0032993	protein-DNA complex	23	GO:0032993	protein-DNA complex	47	GO:0032993	protein-DNA complex	47	GO:0032993	protein-DNA complex	19																			GO:0032993	protein-DNA complex	19																						GO:0032993	protein-DNA complex	19										GO:0032993	protein-DNA complex	47	GO:0032993	protein-DNA complex	38	GO:0032993	protein-DNA complex	23																						GO:0032993	protein-DNA complex	19				GO:0032993	protein-DNA complex	116							GO:0032993	protein-DNA complex	24																GO:0032993	protein-DNA complex	46	GO:0032993	protein-DNA complex	17	GO:0032993	protein-DNA complex	66				GO:0032993	protein-DNA complex	18				GO:0032993	protein-DNA complex	112	GO:0032993	protein-DNA complex	38				GO:0032993	protein-DNA complex	23
																																																																														GO:0030062	mitochondrial tricarboxylic acid cycle enzyme complex	18																																																																																																																						GO:0030062	mitochondrial tricarboxylic acid cycle enzyme complex	21			
																																																																					GO:0030125	clathrin vesicle coat	19																																																																																											GO:0030125	clathrin vesicle coat	29	GO:0030125	clathrin vesicle coat	65																																				
																																																																																																																																																																											GO:0036038	MKS complex	19																														
																																																																					GO:0030131	clathrin adaptor complex	21																																																																																											GO:0030131	clathrin adaptor complex	32	GO:0030131	clathrin adaptor complex	72																																				
																																																																																																						GO:0016471	vacuolar proton-transporting V-type ATPase complex	21																															GO:0016471	vacuolar proton-transporting V-type ATPase complex	26																																																																		
			GO:0008180	COP9 signalosome	87							GO:0008180	COP9 signalosome	76	GO:0008180	COP9 signalosome	84																			GO:0008180	COP9 signalosome	73	GO:0008180	COP9 signalosome	71																						GO:0008180	COP9 signalosome	86	GO:0008180	COP9 signalosome	87	GO:0008180	COP9 signalosome	150										GO:0008180	COP9 signalosome	93	GO:0008180	COP9 signalosome	75				GO:0008180	COP9 signalosome	92				GO:0008180	COP9 signalosome	22							GO:0008180	COP9 signalosome	83													GO:0008180	COP9 signalosome	64				GO:0008180	COP9 signalosome	79	GO:0008180	COP9 signalosome	108	GO:0008180	COP9 signalosome	88																			GO:0008180	COP9 signalosome	88				GO:0008180	COP9 signalosome	85							GO:0008180	COP9 signalosome	71	GO:0008180	COP9 signalosome	51							GO:0008180	COP9 signalosome	92							GO:0008180	COP9 signalosome	70												
																																	GO:0005742	mitochondrial outer membrane translocase complex	23																																																																																																																																																																								
																																	GO:0098799	outer mitochondrial membrane protein complex	24																																																																																																																																																																			GO:0098799	outer mitochondrial membrane protein complex	69			
																																	GO:0061617	MICOS complex	25																																																																																																																																																																								
																																																																					GO:0048475	coated membrane	25																															GO:0048475	coated membrane	87																															GO:0048475	coated membrane	81																									GO:0048475	coated membrane	36	GO:0048475	coated membrane	92																																				
																																																																					GO:0030117	membrane coat	26																															GO:0030117	membrane coat	86																															GO:0030117	membrane coat	82																									GO:0030117	membrane coat	35	GO:0030117	membrane coat	91																																				
																																																																																																						GO:0016469	proton-transporting two-sector ATPase complex	27																															GO:0016469	proton-transporting two-sector ATPase complex	29																																																																		
																																																																																																																					GO:0005697	telomerase holoenzyme complex	27																																																										GO:0005697	telomerase holoenzyme complex	37																								
																					GO:0044815	DNA packaging complex	74	GO:0044815	DNA packaging complex	74	GO:0044815	DNA packaging complex	69				GO:0044815	DNA packaging complex	83										GO:0044815	DNA packaging complex	78							GO:0044815	DNA packaging complex	73																			GO:0044815	DNA packaging complex	72																						GO:0044815	DNA packaging complex	73																GO:0044815	DNA packaging complex	28																						GO:0044815	DNA packaging complex	73													GO:0044815	DNA packaging complex	75																			GO:0044815	DNA packaging complex	41							GO:0044815	DNA packaging complex	36													GO:0044815	DNA packaging complex	69
									GO:1905369	endopeptidase complex	29																																																	GO:1905369	endopeptidase complex	30																																																																																																																																													
									GO:0046930	pore complex	89																																														GO:0046930	pore complex	33																																																																															GO:0046930	pore complex	29										GO:0046930	pore complex	33																																														GO:0046930	pore complex	54			
																																																																																				GO:0034702	ion channel complex	80							GO:0034702	ion channel complex	43	GO:0034702	ion channel complex	30																																																																																																				GO:0034702	ion channel complex	61			
						GO:0005643	nuclear pore	43																																																																																														GO:0005643	nuclear pore	34																															GO:0005643	nuclear pore	31																																					GO:0005643	nuclear pore	43																											
						GO:1904949	ATPase complex	32										GO:1904949	ATPase complex	68	GO:1904949	ATPase complex	69	GO:1904949	ATPase complex	69																GO:1904949	ATPase complex	39	GO:1904949	ATPase complex	75	GO:1904949	ATPase complex	42	GO:1904949	ATPase complex	42																																		GO:1904949	ATPase complex	40													GO:1904949	ATPase complex	33							GO:1904949	ATPase complex	42	GO:1904949	ATPase complex	56							GO:1904949	ATPase complex	40										GO:1904949	ATPase complex	38																																					GO:1904949	ATPase complex	32				GO:1904949	ATPase complex	36										GO:1904949	ATPase complex	43	GO:1904949	ATPase complex	40						
									GO:0042627	chylomicron	32																																																	GO:0042627	chylomicron	37																																																																																																							GO:0042627	chylomicron	41																																				
																																																																					GO:0030120	vesicle coat	32																																																																																											GO:0030120	vesicle coat	43	GO:0030120	vesicle coat	79																																				
																																																																																				GO:1902495	transmembrane transporter complex	91							GO:1902495	transmembrane transporter complex	58	GO:1902495	transmembrane transporter complex	33				GO:1902495	transmembrane transporter complex	122																																																																																														GO:1902495	transmembrane transporter complex	52			
			GO:0034364	high-density lipoprotein particle	119				GO:0034364	high-density lipoprotein particle	34																																																	GO:0034364	high-density lipoprotein particle	45																												GO:0034364	high-density lipoprotein particle	123																																																																									GO:0034364	high-density lipoprotein particle	63																																				
																		GO:0042555	MCM complex	41																																		GO:0042555	MCM complex	34																			GO:0042555	MCM complex	34																						GO:0042555	MCM complex	34																																								GO:0042555	MCM complex	34																																																												
									GO:1905368	peptidase complex	35																																																	GO:1905368	peptidase complex	35																																																																																																																																													
																																																																					GO:0030119	AP-type membrane coat adaptor complex	35																																																																																											GO:0030119	AP-type membrane coat adaptor complex	40	GO:0030119	AP-type membrane coat adaptor complex	82																																				
																																																																																																						GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	37																															GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	36																																																																		
			GO:1990777	lipoprotein particle	126				GO:1990777	lipoprotein particle	38																																																	GO:1990777	lipoprotein particle	46																												GO:1990777	lipoprotein particle	129																																																																									GO:1990777	lipoprotein particle	53																																				
									GO:0034385	triglyceride-rich plasma lipoprotein particle	39																																																	GO:0034385	triglyceride-rich plasma lipoprotein particle	41																																																																																																							GO:0034385	triglyceride-rich plasma lipoprotein particle	50																																				
			GO:0034358	plasma lipoprotein particle	127				GO:0034358	plasma lipoprotein particle	40																																																	GO:0034358	plasma lipoprotein particle	47																												GO:0034358	plasma lipoprotein particle	128																																																																									GO:0034358	plasma lipoprotein particle	52																																				
																																																									GO:0017119	Golgi transport complex	40																																																																																											GO:0017119	Golgi transport complex	40																																																			
									GO:0032994	protein-lipid complex	42																																																	GO:0032994	protein-lipid complex	48																																																																																																							GO:0032994	protein-lipid complex	40																																				
																																																																																																																																																																																																						GO:0098803	respiratory chain complex	40			
									GO:0034361	very-low-density lipoprotein particle	41																																																	GO:0034361	very-low-density lipoprotein particle	42																																																																																																							GO:0034361	very-low-density lipoprotein particle	51																																				
																																																																																																																					GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	41																																																										GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	45																								
																																																																																																																					GO:0030877	beta-catenin destruction complex	42																																																																			GO:0030877	beta-catenin destruction complex	60															
																														GO:0034663	endoplasmic reticulum chaperone complex	43																																																																																																																																																																											
																																																																																				GO:1990351	transporter complex	97							GO:1990351	transporter complex	63	GO:1990351	transporter complex	43				GO:1990351	transporter complex	124																																																										GO:1990351	transporter complex	88																																		GO:1990351	transporter complex	56			
																																																GO:0005871	kinesin complex	46	GO:0005871	kinesin complex	46																															GO:0005871	kinesin complex	68																									GO:0005871	kinesin complex	46																																																																																										
																																																																																																																																																																																																						GO:0034704	calcium channel complex	46			
																																										GO:0016592	mediator complex	50																																											GO:0016592	mediator complex	51																																		GO:0016592	mediator complex	60																																																							GO:0016592	mediator complex	48																					
																																																																														GO:0030904	retromer complex	50																																																																																																																						GO:0030904	retromer complex	67			
																																																																																																																					GO:1990904	ribonucleoprotein complex	54																									GO:1990904	ribonucleoprotein complex	78																															GO:1990904	ribonucleoprotein complex	55																								
									GO:0031838	haptoglobin-hemoglobin complex	57																																																	GO:0031838	haptoglobin-hemoglobin complex	61																																																																																																							GO:0031838	haptoglobin-hemoglobin complex	95																																				
																														GO:0005844	polysome	58																																																																																																																																																																											
																																																GO:0005875	microtubule associated complex	78	GO:0005875	microtubule associated complex	78																															GO:0005875	microtubule associated complex	64																									GO:0005875	microtubule associated complex	78																																																																																										
									GO:0034362	low-density lipoprotein particle	75																																																	GO:0034362	low-density lipoprotein particle	66																																																																																																							GO:0034362	low-density lipoprotein particle	103																																				
																																													GO:0000930	gamma-tubulin complex	68																																																																																																																																																												
																					GO:0032040	small-subunit processome	75	GO:0032040	small-subunit processome	75	GO:0032040	small-subunit processome	71				GO:0032040	small-subunit processome	84																			GO:0032040	small-subunit processome	76																			GO:0032040	small-subunit processome	73																						GO:0032040	small-subunit processome	76																																								GO:0032040	small-subunit processome	76													GO:0032040	small-subunit processome	78																												GO:0032040	small-subunit processome	69													GO:0032040	small-subunit processome	71
																																																																																	GO:0032045	guanyl-nucleotide exchange factor complex	108	GO:0032045	guanyl-nucleotide exchange factor complex	126																																		GO:0032045	guanyl-nucleotide exchange factor complex	100				GO:0032045	guanyl-nucleotide exchange factor complex	97				GO:0032045	guanyl-nucleotide exchange factor complex	108																			GO:0032045	guanyl-nucleotide exchange factor complex	108				GO:0032045	guanyl-nucleotide exchange factor complex	97							GO:0032045	guanyl-nucleotide exchange factor complex	89	GO:0032045	guanyl-nucleotide exchange factor complex	70																GO:0032045	guanyl-nucleotide exchange factor complex	111												
																																																																																																																																																GO:0030677	ribonuclease P complex	77																																																									
																																																																					GO:0099023	vesicle tethering complex	90																																																																																											GO:0099023	vesicle tethering complex	80																																							
																																																																					GO:0031083	BLOC-1 complex	102																																																																																											GO:0031083	BLOC-1 complex	91																																							
																																																																					GO:0031082	BLOC complex	113	GO:0031082	BLOC complex	98																																																																																								GO:0031082	BLOC complex	100																			GO:0031082	BLOC complex	100																		
																																				GO:0031941	filamentous actin	111	GO:0031941	filamentous actin	116																																																																																																																																																																		
			GO:0019814	immunoglobulin complex	116																																																													GO:0019814	immunoglobulin complex	112																						GO:0019814	immunoglobulin complex	121																																																																																																															
																																																																																																						GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	115																																																																																																			
																																																																																				GO:0005868	cytoplasmic dynein complex	140																																																																																																																					
																																																																																																																																																																					GO:0106083	nuclear membrane protein complex	143																																				
																																																																																																																																																																					GO:0106094	nuclear membrane microtubule tethering complex	144																																				
																																																																																																																																																																					GO:0034993	meiotic nuclear membrane microtubule tethering complex	145																																				
																																																																																																																																																																					GO:0034992	microtubule organizing center attachment site	146																																				
GO:0097708	intracellular vesicle	1
			GO:0097708	intracellular vesicle	24				GO:0097708	intracellular vesicle	24	GO:0097708	intracellular vesicle	41	GO:0097708	intracellular vesicle	35																			GO:0097708	intracellular vesicle	31	GO:0097708	intracellular vesicle	26																			GO:0097708	intracellular vesicle	21	GO:0097708	intracellular vesicle	35	GO:0097708	intracellular vesicle	29	GO:0097708	intracellular vesicle	3	GO:0097708	intracellular vesicle	4							GO:0097708	intracellular vesicle	19	GO:0097708	intracellular vesicle	34				GO:0097708	intracellular vesicle	25				GO:0097708	intracellular vesicle	20				GO:0097708	intracellular vesicle	18	GO:0097708	intracellular vesicle	54	GO:0097708	intracellular vesicle	22										GO:0097708	intracellular vesicle	25				GO:0097708	intracellular vesicle	17	GO:0097708	intracellular vesicle	35	GO:0097708	intracellular vesicle	30	GO:0097708	intracellular vesicle	20							GO:0097708	intracellular vesicle	1							GO:0097708	intracellular vesicle	30				GO:0097708	intracellular vesicle	35	GO:0097708	intracellular vesicle	5	GO:0097708	intracellular vesicle	3	GO:0097708	intracellular vesicle	22	GO:0097708	intracellular vesicle	40										GO:0097708	intracellular vesicle	3				GO:0097708	intracellular vesicle	16												
			GO:0031410	cytoplasmic vesicle	32				GO:0031410	cytoplasmic vesicle	22	GO:0031410	cytoplasmic vesicle	45	GO:0031410	cytoplasmic vesicle	43																			GO:0031410	cytoplasmic vesicle	34	GO:0031410	cytoplasmic vesicle	29																			GO:0031410	cytoplasmic vesicle	22	GO:0031410	cytoplasmic vesicle	42	GO:0031410	cytoplasmic vesicle	31	GO:0031410	cytoplasmic vesicle	2	GO:0031410	cytoplasmic vesicle	3							GO:0031410	cytoplasmic vesicle	21	GO:0031410	cytoplasmic vesicle	38				GO:0031410	cytoplasmic vesicle	28				GO:0031410	cytoplasmic vesicle	19				GO:0031410	cytoplasmic vesicle	19	GO:0031410	cytoplasmic vesicle	63	GO:0031410	cytoplasmic vesicle	21										GO:0031410	cytoplasmic vesicle	28				GO:0031410	cytoplasmic vesicle	21	GO:0031410	cytoplasmic vesicle	36	GO:0031410	cytoplasmic vesicle	32	GO:0031410	cytoplasmic vesicle	19							GO:0031410	cytoplasmic vesicle	3							GO:0031410	cytoplasmic vesicle	32				GO:0031410	cytoplasmic vesicle	39	GO:0031410	cytoplasmic vesicle	6	GO:0031410	cytoplasmic vesicle	4	GO:0031410	cytoplasmic vesicle	25	GO:0031410	cytoplasmic vesicle	44										GO:0031410	cytoplasmic vesicle	4				GO:0031410	cytoplasmic vesicle	18												
									GO:0030659	cytoplasmic vesicle membrane	97																												GO:0030659	cytoplasmic vesicle membrane	103																			GO:0030659	cytoplasmic vesicle membrane	80							GO:0030659	cytoplasmic vesicle membrane	6	GO:0030659	cytoplasmic vesicle membrane	5							GO:0030659	cytoplasmic vesicle membrane	123	GO:0030659	cytoplasmic vesicle membrane	62																GO:0030659	cytoplasmic vesicle membrane	14				GO:0030659	cytoplasmic vesicle membrane	18										GO:0030659	cytoplasmic vesicle membrane	117				GO:0030659	cytoplasmic vesicle membrane	64							GO:0030659	cytoplasmic vesicle membrane	12							GO:0030659	cytoplasmic vesicle membrane	2																GO:0030659	cytoplasmic vesicle membrane	3	GO:0030659	cytoplasmic vesicle membrane	69	GO:0030659	cytoplasmic vesicle membrane	58													GO:0030659	cytoplasmic vesicle membrane	5				GO:0030659	cytoplasmic vesicle membrane	125												
			GO:0030135	coated vesicle	114																																																																GO:0030135	coated vesicle	7	GO:0030135	coated vesicle	49										GO:0030135	coated vesicle	143				GO:0030135	coated vesicle	118										GO:0030135	coated vesicle	66																						GO:0030135	coated vesicle	84							GO:0030135	coated vesicle	72							GO:0030135	coated vesicle	56																GO:0030135	coated vesicle	7	GO:0030135	coated vesicle	25																GO:0030135	coated vesicle	53																		
			GO:0030136	clathrin-coated vesicle	111																															GO:0030136	clathrin-coated vesicle	104	GO:0030136	clathrin-coated vesicle	108																												GO:0030136	clathrin-coated vesicle	8	GO:0030136	clathrin-coated vesicle	41										GO:0030136	clathrin-coated vesicle	104				GO:0030136	clathrin-coated vesicle	113										GO:0030136	clathrin-coated vesicle	74																						GO:0030136	clathrin-coated vesicle	67							GO:0030136	clathrin-coated vesicle	94							GO:0030136	clathrin-coated vesicle	39																GO:0030136	clathrin-coated vesicle	13	GO:0030136	clathrin-coated vesicle	28																GO:0030136	clathrin-coated vesicle	46																		
			GO:0030662	coated vesicle membrane	106																																																																GO:0030662	coated vesicle membrane	9																			GO:0030662	coated vesicle membrane	107										GO:0030662	coated vesicle membrane	55																															GO:0030662	coated vesicle membrane	66							GO:0030662	coated vesicle membrane	84																GO:0030662	coated vesicle membrane	14	GO:0030662	coated vesicle membrane	38																																				
			GO:0030139	endocytic vesicle	46				GO:0030139	endocytic vesicle	47	GO:0030139	endocytic vesicle	60	GO:0030139	endocytic vesicle	75																			GO:0030139	endocytic vesicle	50	GO:0030139	endocytic vesicle	47																			GO:0030139	endocytic vesicle	53	GO:0030139	endocytic vesicle	75	GO:0030139	endocytic vesicle	65	GO:0030139	endocytic vesicle	24	GO:0030139	endocytic vesicle	9							GO:0030139	endocytic vesicle	67	GO:0030139	endocytic vesicle	50				GO:0030139	endocytic vesicle	46										GO:0030139	endocytic vesicle	61	GO:0030139	endocytic vesicle	72													GO:0030139	endocytic vesicle	44				GO:0030139	endocytic vesicle	15	GO:0030139	endocytic vesicle	77	GO:0030139	endocytic vesicle	76	GO:0030139	endocytic vesicle	58							GO:0030139	endocytic vesicle	15							GO:0030139	endocytic vesicle	76				GO:0030139	endocytic vesicle	45	GO:0030139	endocytic vesicle	31	GO:0030139	endocytic vesicle	19	GO:0030139	endocytic vesicle	31	GO:0030139	endocytic vesicle	29										GO:0030139	endocytic vesicle	10				GO:0030139	endocytic vesicle	68												
			GO:0030665	clathrin-coated vesicle membrane	88																																																																GO:0030665	clathrin-coated vesicle membrane	10													GO:0030665	clathrin-coated vesicle membrane	136				GO:0030665	clathrin-coated vesicle membrane	93										GO:0030665	clathrin-coated vesicle membrane	64																															GO:0030665	clathrin-coated vesicle membrane	77							GO:0030665	clathrin-coated vesicle membrane	71																GO:0030665	clathrin-coated vesicle membrane	18	GO:0030665	clathrin-coated vesicle membrane	27																																				
			GO:0034774	secretory granule lumen	39				GO:0034774	secretory granule lumen	14	GO:0034774	secretory granule lumen	92	GO:0034774	secretory granule lumen	70																			GO:0034774	secretory granule lumen	86	GO:0034774	secretory granule lumen	84																			GO:0034774	secretory granule lumen	18	GO:0034774	secretory granule lumen	70	GO:0034774	secretory granule lumen	48													GO:0034774	secretory granule lumen	63							GO:0034774	secretory granule lumen	39													GO:0034774	secretory granule lumen	51													GO:0034774	secretory granule lumen	95				GO:0034774	secretory granule lumen	107	GO:0034774	secretory granule lumen	83	GO:0034774	secretory granule lumen	57																			GO:0034774	secretory granule lumen	57										GO:0034774	secretory granule lumen	32	GO:0034774	secretory granule lumen	61																			GO:0034774	secretory granule lumen	57												
			GO:0031091	platelet alpha granule	19				GO:0031091	platelet alpha granule	18	GO:0031091	platelet alpha granule	28	GO:0031091	platelet alpha granule	24																			GO:0031091	platelet alpha granule	25	GO:0031091	platelet alpha granule	24																			GO:0031091	platelet alpha granule	14	GO:0031091	platelet alpha granule	26	GO:0031091	platelet alpha granule	23	GO:0031091	platelet alpha granule	122										GO:0031091	platelet alpha granule	32	GO:0031091	platelet alpha granule	108				GO:0031091	platelet alpha granule	20													GO:0031091	platelet alpha granule	25													GO:0031091	platelet alpha granule	45				GO:0031091	platelet alpha granule	66	GO:0031091	platelet alpha granule	30	GO:0031091	platelet alpha granule	16																			GO:0031091	platelet alpha granule	16				GO:0031091	platelet alpha granule	67	GO:0031091	platelet alpha granule	137	GO:0031091	platelet alpha granule	21	GO:0031091	platelet alpha granule	27																			GO:0031091	platelet alpha granule	34												
			GO:0060205	cytoplasmic vesicle lumen	40				GO:0060205	cytoplasmic vesicle lumen	15	GO:0060205	cytoplasmic vesicle lumen	93	GO:0060205	cytoplasmic vesicle lumen	71																			GO:0060205	cytoplasmic vesicle lumen	88	GO:0060205	cytoplasmic vesicle lumen	86																			GO:0060205	cytoplasmic vesicle lumen	19	GO:0060205	cytoplasmic vesicle lumen	72	GO:0060205	cytoplasmic vesicle lumen	49													GO:0060205	cytoplasmic vesicle lumen	64							GO:0060205	cytoplasmic vesicle lumen	40													GO:0060205	cytoplasmic vesicle lumen	53	GO:0060205	cytoplasmic vesicle lumen	64										GO:0060205	cytoplasmic vesicle lumen	96				GO:0060205	cytoplasmic vesicle lumen	106	GO:0060205	cytoplasmic vesicle lumen	85	GO:0060205	cytoplasmic vesicle lumen	58																			GO:0060205	cytoplasmic vesicle lumen	58										GO:0060205	cytoplasmic vesicle lumen	33	GO:0060205	cytoplasmic vesicle lumen	62																			GO:0060205	cytoplasmic vesicle lumen	58												
			GO:0031093	platelet alpha granule lumen	23				GO:0031093	platelet alpha granule lumen	20	GO:0031093	platelet alpha granule lumen	44	GO:0031093	platelet alpha granule lumen	30																			GO:0031093	platelet alpha granule lumen	37	GO:0031093	platelet alpha granule lumen	33																			GO:0031093	platelet alpha granule lumen	15	GO:0031093	platelet alpha granule lumen	30	GO:0031093	platelet alpha granule lumen	26													GO:0031093	platelet alpha granule lumen	44							GO:0031093	platelet alpha granule lumen	26													GO:0031093	platelet alpha granule lumen	38													GO:0031093	platelet alpha granule lumen	63				GO:0031093	platelet alpha granule lumen	101	GO:0031093	platelet alpha granule lumen	37	GO:0031093	platelet alpha granule lumen	21																			GO:0031093	platelet alpha granule lumen	21				GO:0031093	platelet alpha granule lumen	100				GO:0031093	platelet alpha granule lumen	30	GO:0031093	platelet alpha granule lumen	38																			GO:0031093	platelet alpha granule lumen	45												
